playerID,yearID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,awardID,set
rickajo01,2019,NL,OF,21,12,328,25,0,0,0,false,train
howarsp01,2021,AL,P,8,8,64,0,1,0,0,false,train
lyonsty01,2016,NL,P,30,0,144,2,4,0,1,false,train
betande01,2017,AL,P,66,0,179,5,4,0,0,false,train
hamilbi02,2014,NL,OF,144,136,3598,342,10,2,3,false,train
waltodo01,2021,AL,SS,2,1,30,0,5,0,0,false,train
honeybr01,2023,AL,P,4,0,17,1,0,0,0,false,test
robinsh01,2015,AL,P,1,0,3,0,0,0,0,false,train
morrilo01,2018,AL,OF,2,0,9,0,0,0,0,false,train
reckean01,2013,NL,C,38,34,970,289,17,3,2,false,train
gosseph01,2014,NL,2B,26,17,473,32,40,2,10,false,train
casalcu01,2022,AL,1B,1,0,3,2,0,0,0,false,train
bryankr01,2019,NL,OF,44,29,821,50,1,2,0,false,train
fulmemi01,2018,AL,P,24,24,397,11,14,0,0,false,train
garcija02,2016,NL,P,32,30,515,7,28,3,1,false,train
ramirno01,2019,AL,P,51,7,203,8,4,0,0,false,train
coghlch01,2017,AL,OF,8,6,164,7,0,0,0,false,train
maydu01,2020,NL,P,12,10,168,1,6,1,0,false,train
ransoco01,2013,NL,SS,1,1,24,1,3,0,0,false,train
baderha01,2019,NL,OF,122,95,2729,239,8,4,4,false,train
farquda01,2013,AL,P,46,0,167,4,8,0,2,false,train
langesh01,2022,AL,C,17,14,400,126,10,1,2,false,train
cookry01,2015,AL,P,9,0,26,0,0,1,0,false,train
alvarda01,2016,NL,P,16,0,45,0,0,0,0,false,train
segurje01,2020,NL,2B,32,30,718,27,85,0,20,false,train
francfr01,2013,NL,P,8,0,19,0,1,0,0,false,train
frandke01,2014,NL,2B,13,9,252,21,31,0,6,false,train
schumsk01,2013,NL,2B,44,34,895,85,79,5,25,false,train
clippty01,2019,AL,P,53,3,186,2,3,1,0,false,train
tauchmi01,2023,NL,OF,95,77,2099,166,4,4,1,false,test
clemeer01,2023,AL,P,1,0,3,0,1,0,0,false,test
jeterde01,2013,AL,SS,13,13,329,23,27,2,6,false,train
leitema02,2018,NL,P,12,0,50,2,1,0,0,false,train
martico01,2016,AL,P,9,2,77,0,2,0,0,false,train
croneja01,2023,NL,2B,35,30,784,45,80,1,23,false,test
wongco01,2022,AL,2B,2,0,15,0,0,0,0,false,train
ceasedy01,2020,AL,P,12,12,175,6,3,0,0,false,train
travisa01,2019,AL,OF,19,11,342,26,2,1,0,false,train
gonzaal02,2013,NL,SS,3,2,69,2,12,1,0,false,train
meadoau01,2018,AL,OF,8,4,134,6,1,0,0,false,train
valenda01,2018,AL,1B,2,1,27,9,0,0,0,false,train
evansph01,2018,NL,1B,1,0,23,3,0,0,0,false,train
wilkad01,2015,AL,P,1,0,6,0,0,0,0,false,train
escobed01,2018,AL,3B,77,73,1934,47,130,3,13,false,train
holdeco01,2023,NL,P,58,0,168,8,4,1,0,false,test
gausmke01,2022,AL,P,31,31,524,3,12,1,0,false,train
mckinza01,2023,AL,SS,23,17,418,25,32,1,5,false,test
medicto01,2013,NL,1B,19,19,492,153,13,0,6,false,train
strasst01,2019,NL,P,33,33,627,21,24,2,2,false,train
garzaju01,2021,AL,P,21,0,86,2,3,0,1,false,train
martini01,2016,AL,P,12,5,116,1,3,0,1,false,train
coleta01,2018,AL,P,18,2,108,3,5,0,0,false,train
cashnan01,2017,AL,P,28,28,500,5,20,0,1,false,train
aguilje01,2023,AL,1B,24,20,489,112,10,2,13,false,test
mathije01,2019,AL,P,2,0,6,0,0,0,0,false,train
blewesc01,2021,AL,P,3,0,15,0,0,0,0,false,train
brownbr02,2014,NL,P,28,0,78,6,5,0,1,false,train
reyesjo03,2015,AL,P,1,0,1,0,0,0,0,false,train
rodrifr03,2017,AL,P,28,0,76,2,1,0,0,false,train
rodriju01,2023,AL,OF,152,152,4027,355,3,2,2,false,test
sanchan01,2017,AL,P,28,17,316,4,6,3,0,false,train
vargami01,2023,NL,2B,78,69,1841,120,156,5,46,false,test
guerral01,2014,NL,OF,3,0,42,2,0,0,0,false,train
martile01,2017,NL,P,1,0,2,1,0,0,0,false,train
bandaan01,2019,AL,P,3,0,12,0,0,0,0,false,train
escobed01,2023,NL,2B,9,7,165,11,21,0,8,false,test
hartdo01,2019,NL,P,5,0,23,0,1,0,0,false,train
ramirjo01,2022,AL,3B,127,127,3329,91,234,10,27,false,train
flahery01,2019,AL,2B,2,1,33,1,4,0,0,false,train
hunteto02,2020,NL,P,24,0,74,1,5,0,1,false,train
bubickr01,2022,AL,P,28,27,387,5,14,2,1,false,train
overtdi01,2017,AL,P,9,1,55,0,2,0,0,false,train
murphjr01,2019,NL,P,2,0,9,0,1,0,0,false,train
rickajo01,2020,NL,OF,3,3,60,4,0,0,0,false,train
johnske05,2013,AL,OF,53,50,1225,77,6,3,1,false,train
popza01,2021,NL,P,50,0,164,5,5,0,0,false,train
sanchaa01,2018,AL,P,20,20,315,3,15,1,1,false,train
garciad01,2017,NL,OF,1,1,21,0,0,0,0,false,train
mcculla02,2020,AL,P,11,11,165,11,6,1,0,false,train
stromma01,2019,NL,P,11,11,179,10,10,1,1,false,train
koernbr01,2021,AL,P,2,0,9,0,1,0,0,false,train
mulleky01,2021,NL,P,9,8,110,0,2,0,0,false,train
crowewi01,2023,NL,P,5,0,29,0,3,0,0,false,test
jacksja01,2021,NL,P,23,1,65,0,1,0,0,false,train
bryankr01,2019,NL,3B,115,110,2818,48,186,13,15,false,train
workmbr01,2018,AL,P,43,0,124,6,3,0,0,false,train
rominan01,2017,AL,3B,23,5,198,5,16,1,3,false,train
penaca01,2014,AL,1B,16,16,414,105,9,1,12,false,train
niesejo01,2013,NL,P,24,24,429,5,26,2,1,false,train
denorch01,2014,NL,OF,73,53,1520,138,2,1,0,false,train
garnedu01,2020,AL,C,17,13,332,120,6,4,1,false,train
delmoni01,2019,AL,1B,1,0,3,0,0,0,0,false,train
cardust01,2017,NL,OF,8,6,166,13,0,0,0,false,train
willita01,2019,NL,P,10,0,44,4,3,0,0,false,train
lucrojo01,2017,NL,C,44,43,1109,306,30,3,2,false,train
motteta01,2023,NL,2B,14,13,305,16,31,0,10,false,test
stubbga01,2023,NL,C,40,32,901,294,8,5,5,false,test
dixonbr01,2018,NL,P,2,0,4,0,0,0,0,false,train
junisja01,2022,NL,P,23,17,336,7,12,1,0,false,train
salasfe01,2013,NL,P,27,0,84,1,3,0,0,false,train
guerrja02,2023,NL,P,8,0,25,1,1,0,0,false,test
flemijo01,2022,AL,P,10,3,105,4,3,1,1,false,train
hundlni01,2017,NL,C,82,65,1825,510,30,7,3,false,train
grishtr01,2023,NL,OF,153,142,3828,303,1,4,1,false,test
solando01,2015,NL,SS,10,7,198,4,18,1,4,false,train
springe01,2017,AL,OF,131,130,3362,243,5,1,2,false,train
springe01,2014,AL,OF,77,77,2037,163,6,7,2,false,train
fernajo04,2019,AL,P,4,0,11,1,1,0,0,false,train
vottojo01,2016,NL,1B,154,154,4026,1168,107,8,124,false,train
carpmi01,2014,AL,3B,1,0,3,0,0,0,0,false,train
bakerlu01,2023,NL,1B,12,7,210,53,3,0,7,false,test
melviti01,2016,NL,P,3,2,27,0,3,0,0,false,train
evansni01,2014,NL,OF,1,0,3,0,0,0,0,false,train
gomezhe01,2015,NL,SS,8,6,171,10,17,2,5,false,train
solerjo01,2019,AL,OF,56,54,1342,97,3,3,0,false,train
moronre01,2019,NL,P,56,0,170,1,1,0,0,false,train
civalaa01,2022,AL,P,20,20,291,11,5,2,0,false,train
maldoma01,2019,NL,C,4,4,105,35,1,1,0,false,train
kipnija01,2019,AL,2B,117,117,3072,150,253,4,51,false,train
sandopa01,2020,NL,1B,8,5,150,44,6,0,4,false,train
worleva01,2017,NL,P,24,12,215,4,12,0,1,false,train
riverse01,2022,AL,C,17,7,219,70,2,0,0,false,train
jayjo02,2017,NL,OF,111,86,2329,138,3,0,0,false,train
nixla01,2013,NL,1B,8,1,59,24,0,0,2,false,train
pennicl01,2015,NL,2B,11,7,227,10,25,1,4,false,train
lasteto01,2022,NL,1B,3,3,57,21,1,0,2,false,train
woodfja01,2022,NL,P,27,1,145,3,0,0,0,false,train
renfrhu01,2019,NL,OF,127,111,2994,221,13,2,3,false,train
telisto01,2016,NL,C,3,1,36,8,2,0,0,false,train
nelsoji02,2016,NL,P,32,32,538,8,26,5,1,false,train
flahery01,2016,AL,3B,40,33,924,17,78,3,9,false,train
hernajo02,2019,AL,P,9,2,50,0,0,0,0,false,train
jimenel02,2019,AL,OF,114,114,2903,190,6,3,1,false,train
hampsga01,2021,NL,3B,2,1,24,0,3,0,0,false,train
altheaa01,2017,NL,OF,106,92,2512,211,7,3,4,false,train
freemmi01,2017,NL,2B,3,0,12,1,0,0,0,false,train
yamagsh01,2020,AL,P,17,0,77,1,3,0,1,false,train
leonedo01,2015,NL,P,3,0,11,0,0,0,0,false,train
canaral01,2023,NL,OF,3,2,45,3,0,0,0,false,test
dalbebo01,2022,AL,1B,89,64,1905,557,42,2,56,false,train
nolaaa01,2015,NL,P,13,13,233,5,10,0,0,false,train
uriaslu01,2019,NL,2B,26,25,636,40,52,1,12,false,train
rzepcma01,2015,NL,P,27,0,44,0,2,1,0,false,train
vinceni01,2014,NL,P,63,0,165,2,9,1,1,false,train
kittran01,2019,AL,P,37,7,149,4,4,0,0,false,train
farmeky01,2018,NL,3B,22,14,407,6,35,1,4,false,train
lopezpa01,2019,NL,P,21,21,334,9,12,0,1,false,train
mckentr01,2022,AL,P,31,30,574,12,9,1,1,false,train
bassan01,2015,AL,P,33,0,192,6,8,1,2,false,train
ricesc01,2014,NL,P,32,0,41,1,4,0,0,false,train
peterdi01,2017,NL,P,6,6,94,1,9,0,1,false,train
duffety01,2022,AL,P,40,0,132,2,3,0,0,false,train
adducji02,2013,AL,1B,4,1,36,12,0,1,3,false,train
heimjo01,2020,AL,C,12,12,285,105,6,0,0,false,train
pearcst01,2016,AL,OF,12,12,252,12,1,0,0,false,train
curtijo02,2017,AL,P,9,0,26,1,2,0,0,false,train
wilsojo03,2015,AL,3B,10,3,123,3,5,2,1,false,train
mcneije01,2019,NL,OF,93,83,2013,104,5,4,0,false,train
mazarno01,2020,AL,OF,42,38,1008,72,1,0,0,false,train
hazelje01,2016,NL,OF,73,38,1207,79,0,4,0,false,train
vogelda01,2020,NL,1B,2,2,45,15,2,0,1,false,train
tabatjo01,2014,NL,OF,50,34,921,54,3,0,0,false,train
jayjo02,2021,AL,OF,5,3,87,8,0,0,0,false,train
mondera02,2021,AL,SS,11,10,247,10,22,0,4,false,train
hillti01,2020,NL,P,23,0,54,1,5,0,0,false,train
slateau01,2020,NL,OF,12,10,258,28,1,0,0,false,train
hellwjo01,2013,NL,P,8,7,92,1,1,0,0,false,train
willitr01,2020,NL,P,11,11,166,3,6,2,0,false,train
higasky01,2021,AL,C,66,58,1558,609,18,3,1,false,train
jayjo02,2014,NL,OF,125,109,2962,247,2,2,0,false,train
valenda01,2013,AL,3B,6,3,87,2,2,0,1,false,train
solakni01,2019,AL,3B,11,11,291,9,15,3,1,false,train
verlaju01,2023,NL,P,16,16,283,13,5,0,1,false,test
castidi02,2022,NL,SS,32,30,765,30,65,5,10,false,train
godleza01,2016,NL,P,27,9,224,5,14,2,1,false,train
reyesal02,2016,NL,P,12,5,138,0,4,2,0,false,train
shaffri01,2016,AL,OF,2,1,21,1,0,0,0,false,train
farmeky01,2019,NL,1B,18,6,216,58,4,1,6,false,train
newmake01,2022,NL,SS,33,31,816,35,71,5,18,false,train
choiji01,2020,AL,1B,38,31,833,255,11,3,25,false,train
walkech02,2022,NL,1B,150,146,3876,1109,78,5,106,true,train
garciad01,2016,NL,3B,123,123,3253,79,199,18,17,false,train
smithjo09,2023,AL,2B,3,0,33,1,0,0,0,false,test
donaljo02,2015,AL,3B,150,150,3951,137,287,18,32,false,train
wilkest01,2019,AL,P,4,0,16,0,1,0,0,false,train
westma03,2014,AL,P,3,0,12,0,0,0,0,false,train
canhama01,2016,AL,OF,5,4,102,6,0,0,0,false,train
marrech01,2017,NL,OF,12,9,219,14,0,0,0,false,train
butleke01,2014,NL,P,2,0,6,0,0,0,0,false,train
suwinja01,2023,NL,OF,164,126,3339,297,2,1,0,false,test
plaweke01,2017,NL,1B,2,2,51,15,1,0,0,false,train
lintz01,2019,AL,SS,2,1,30,0,3,0,0,false,train
bucknbi02,2014,NL,P,1,1,17,0,0,0,0,false,train
morsemi01,2014,NL,1B,43,39,1009,307,24,3,41,false,train
lynnla01,2021,AL,P,28,28,471,3,5,2,0,false,train
beachbr01,2015,NL,P,2,2,24,1,0,0,0,false,train
gourryu01,2019,AL,2B,4,2,75,1,6,1,0,false,train
burnsan01,2021,NL,3B,2,0,18,1,1,0,0,false,train
puigya01,2015,NL,OF,78,71,1914,132,6,1,0,false,train
gonzaal03,2013,NL,2B,10,6,175,14,21,0,5,false,train
brinsle01,2020,NL,OF,46,28,789,63,0,1,0,false,train
staufti01,2013,NL,P,43,0,209,6,10,0,0,false,train
lemahdj01,2013,NL,3B,14,9,302,6,24,0,2,false,train
guerrja01,2017,NL,P,16,0,63,1,1,0,0,false,train
arroych01,2022,AL,3B,10,8,216,4,11,0,2,false,train
sandopa01,2013,NL,3B,137,137,3456,77,206,18,14,false,train
souzast01,2018,NL,OF,65,64,1670,103,1,3,0,false,train
jonesna01,2015,AL,P,19,0,57,1,3,0,0,false,train
pelhacd01,2018,AL,P,10,0,23,1,0,0,0,false,train
jonesga02,2013,NL,OF,32,25,588,37,1,1,0,false,train
alcanse01,2022,NL,3B,41,31,872,28,78,6,9,false,train
kenneia01,2016,AL,P,33,33,587,9,8,0,2,false,train
margeni01,2021,AL,P,5,3,36,0,1,0,0,false,train
gimench01,2018,NL,P,1,0,3,0,0,0,0,false,train
sheetga01,2021,AL,OF,17,14,315,16,0,1,0,false,train
dysonja01,2017,AL,OF,108,99,2638,236,11,3,6,false,train
garciyi01,2022,AL,P,61,0,183,0,6,0,0,false,train
fuentjo01,2020,NL,1B,26,23,589,200,22,1,27,false,train
troutmi01,2021,AL,OF,36,36,885,53,0,0,0,false,train
payamjo01,2021,AL,P,37,1,151,0,5,0,0,false,train
tapiado01,2020,AL,P,5,0,13,0,1,0,0,false,train
hugheph01,2017,AL,P,14,9,161,2,3,0,0,false,train
caminar01,2014,NL,P,6,0,20,2,0,0,0,false,train
whitety01,2016,AL,P,1,0,3,0,0,0,0,false,train
farnsky01,2013,NL,P,9,0,26,0,1,0,0,false,train
riverfe01,2016,NL,P,75,0,231,1,12,1,2,false,train
mancitr01,2022,AL,OF,31,31,744,53,2,1,0,false,train
turneju01,2017,NL,3B,121,119,3000,69,184,8,16,false,train
hosmeer01,2014,AL,1B,130,126,3365,1043,88,10,85,true,train
bourgja01,2014,NL,OF,10,7,195,12,1,1,0,false,train
milladr01,2023,NL,C,10,8,231,65,2,1,1,false,test
moorema02,2018,AL,P,39,12,306,2,11,1,1,false,train
davisno01,2022,NL,P,1,0,3,0,0,0,0,false,train
kellyty01,2016,NL,3B,10,5,173,4,11,0,0,false,train
sulseco01,2019,AL,P,7,0,22,0,1,0,0,false,train
smithca04,2023,NL,OF,12,9,234,18,0,0,0,false,test
woodrbr01,2017,NL,P,8,8,129,4,9,0,0,false,train
merryju01,2021,AL,P,13,1,39,0,1,0,0,false,train
willije02,2016,NL,P,11,0,52,4,1,0,1,false,train
turneju01,2019,NL,3B,124,119,3071,67,219,8,22,false,train
edwarca01,2019,NL,P,22,0,51,2,2,0,0,false,train
blancan01,2016,NL,SS,10,7,187,8,15,0,4,false,train
whiteow01,2023,AL,P,2,0,12,0,1,0,0,false,test
laffeaa01,2013,NL,P,4,2,30,0,1,0,0,false,train
burdipe01,2023,NL,OF,15,8,246,14,0,0,0,false,test
swansda01,2022,NL,SS,161,162,4299,193,391,8,77,true,train
ciriape01,2013,NL,2B,2,1,27,3,6,0,1,false,train
sanchga02,2018,AL,C,76,74,1959,731,35,6,5,false,train
zobribe01,2015,AL,3B,4,3,72,2,4,0,0,false,train
mazzach01,2020,AL,P,9,6,90,0,4,1,0,false,train
bakerje03,2014,NL,1B,43,28,773,263,15,2,23,false,train
parkho01,2022,NL,OF,2,2,36,4,0,1,0,false,train
cuasjo01,2022,AL,P,47,0,113,0,8,0,0,false,train
eovalna01,2023,AL,P,25,25,432,22,12,0,1,false,test
baxtemi01,2015,NL,1B,2,1,33,16,1,0,1,false,train
navaref01,2018,NL,1B,2,0,19,8,0,0,1,false,train
morimsh01,2021,NL,P,4,0,31,1,0,0,0,false,train
francwa01,2021,AL,2B,1,1,24,2,4,0,0,false,train
tovarwi01,2021,NL,2B,4,1,71,1,7,0,0,false,train
suarean01,2020,NL,P,6,0,29,0,0,0,0,false,train
colabch01,2015,AL,OF,46,46,1095,70,0,3,0,false,train
evelada01,2014,NL,P,30,0,82,1,2,0,0,false,train
flahery01,2015,AL,2B,56,52,1345,88,132,1,35,false,train
kingesc01,2021,NL,2B,4,1,36,1,3,1,1,false,train
vanmejo01,2022,NL,2B,39,31,781,44,82,4,22,false,train
perezch01,2014,NL,P,49,0,139,0,5,0,0,false,train
barneda01,2017,AL,3B,44,32,884,14,74,4,8,false,train
buterdr01,2016,AL,C,51,34,976,288,16,6,1,false,train
hampsga01,2019,NL,SS,15,10,304,16,25,1,4,false,train
bazared01,2023,AL,P,12,0,48,1,2,0,0,false,test
bradlar01,2023,NL,P,4,0,22,0,1,0,0,false,test
petrija01,2015,AL,P,62,0,156,1,6,0,1,false,train
hernayo02,2021,AL,SS,6,4,117,6,14,0,2,false,train
colabch01,2016,AL,1B,8,8,186,74,3,0,6,false,train
diazal02,2023,AL,OF,13,9,204,10,0,1,0,false,test
hillisa01,2022,NL,OF,68,51,1410,118,3,0,1,false,train
ariasga01,2022,AL,1B,1,1,27,6,1,0,0,false,train
gibauia01,2022,AL,P,1,0,4,0,0,0,0,false,train
rengilu01,2022,AL,3B,39,26,752,26,54,5,7,false,train
tsutsyo01,2021,NL,OF,30,28,674,46,1,1,0,false,train
galvifr01,2020,NL,2B,16,11,299,11,28,0,4,false,train
kinlety01,2022,NL,P,25,0,72,2,1,1,0,false,train
nesbian01,2015,AL,P,24,0,65,2,2,0,0,false,train
doziehu01,2019,AL,3B,100,99,2576,66,181,9,20,false,train
sardilu01,2017,NL,P,1,0,3,0,0,0,0,false,train
kellesh01,2015,NL,P,53,0,154,3,0,1,0,false,train
arandjo01,2023,AL,2B,4,2,69,1,9,0,1,false,test
wantzan01,2021,AL,P,21,0,82,1,0,0,0,false,train
quantca01,2021,AL,P,40,22,449,8,19,1,3,false,train
slegeaa01,2020,AL,P,11,1,78,2,3,0,0,false,train
confomi01,2020,NL,OF,52,52,1315,92,6,0,1,false,train
gustaja01,2021,NL,P,14,0,55,0,1,0,0,false,train
lillyte01,2013,NL,P,5,5,69,0,3,1,0,false,train
sadleca02,2019,NL,P,24,1,81,2,5,0,0,false,train
roarkta01,2013,NL,P,14,5,161,6,7,1,2,false,train
lambja01,2015,NL,3B,95,87,2348,47,203,7,14,false,train
schulbo02,2015,AL,P,31,0,129,2,2,1,0,false,train
leonsa01,2016,AL,C,74,67,1801,561,35,1,6,false,train
greingr01,2018,AL,C,30,30,777,238,12,1,1,false,train
santaan02,2021,AL,OF,86,83,2095,166,2,1,1,false,train
hampsga01,2021,NL,SS,5,2,63,3,6,1,1,false,train
gonzame01,2018,NL,P,8,1,66,0,1,0,0,false,train
locasti01,2018,NL,OF,5,3,72,7,0,0,0,false,train
peavyja01,2016,NL,P,31,21,356,4,9,1,0,false,train
lemahdj01,2022,AL,1B,35,31,795,230,13,1,16,false,train
nelsoky01,2020,AL,P,1,0,2,0,0,0,0,false,train
steckdr01,2021,AL,P,62,0,203,6,1,0,0,false,train
semiema01,2013,AL,3B,17,13,365,5,30,3,2,false,train
thompja03,2018,NL,P,9,0,49,1,3,0,0,false,train
hiurake01,2022,NL,OF,5,4,111,9,0,1,0,false,train
schwaky01,2022,NL,OF,139,138,3501,182,3,1,0,false,train
rowenbe01,2016,NL,P,4,0,9,0,0,0,0,false,train
almoral01,2021,NL,P,1,0,3,1,0,0,0,false,train
healyry01,2017,AL,1B,39,38,922,269,27,2,24,false,train
rosareg01,2022,NL,3B,4,0,12,0,0,0,0,false,train
berrijo01,2019,AL,P,32,32,601,12,19,1,0,false,train
jacksja01,2015,NL,P,6,0,13,0,0,0,0,false,train
santaan02,2023,AL,1B,12,7,216,69,3,0,4,false,test
varshda01,2020,NL,C,10,6,177,52,3,0,0,false,train
arenano01,2022,NL,3B,131,131,3356,84,283,12,42,true,train
colege01,2021,AL,P,30,30,544,10,11,0,1,false,train
hunteto02,2019,NL,P,5,0,16,2,0,0,0,false,train
alvarjo03,2018,AL,1B,1,0,1,0,0,0,0,false,train
tarplst01,2020,NL,P,12,0,33,0,1,0,0,false,train
tapiara01,2016,NL,OF,11,6,189,14,0,0,0,false,train
cabreev01,2013,NL,SS,95,95,2543,143,298,6,59,false,train
diazel01,2018,NL,C,70,59,1648,501,41,9,6,false,train
achteaj01,2015,AL,P,11,0,40,1,0,1,0,false,train
lobstky01,2015,AL,P,13,11,191,3,10,0,0,false,train
strasst01,2020,NL,P,2,2,15,0,0,0,0,false,train
skolema01,2018,AL,1B,1,1,24,6,1,0,4,false,train
tejadru01,2016,NL,SS,7,4,112,1,14,2,2,false,train
gomezro01,2017,NL,P,4,0,16,0,1,0,0,false,train
mauerjo01,2013,AL,1B,8,8,210,78,3,1,9,false,train
panikjo01,2017,NL,2B,137,131,3573,249,332,9,86,false,train
linceti01,2015,NL,P,15,15,229,3,7,0,0,false,train
torrero01,2019,AL,2B,1,0,3,0,1,0,0,false,train
alcanar01,2017,NL,OF,17,4,197,23,1,0,0,false,train
medinad01,2022,NL,P,14,0,71,5,5,1,0,false,train
rodriro03,2018,AL,3B,12,8,253,5,12,2,0,false,train
rusinch01,2019,NL,P,2,0,3,0,0,0,0,false,train
lestejo02,2023,AL,OF,1,0,2,0,0,0,0,false,test
mastrda01,2013,AL,2B,1,0,3,0,0,0,0,false,train
cowgico01,2013,AL,OF,46,24,727,63,3,1,0,false,train
gyorkje01,2013,NL,2B,117,114,3024,196,302,4,54,false,train
bassich01,2015,AL,P,18,13,258,5,9,1,1,false,train
boteda01,2021,NL,2B,61,54,1406,103,130,2,40,false,train
rogerta01,2016,AL,P,57,0,184,4,13,3,1,false,train
urruthe01,2013,AL,OF,2,0,9,0,0,0,0,false,train
solando01,2015,NL,2B,7,3,117,8,14,2,1,false,train
triolja01,2023,NL,1B,7,6,157,53,5,0,4,false,test
parkho01,2021,NL,SS,8,8,174,5,13,0,4,false,train
arrieja01,2014,NL,P,25,25,470,17,20,2,1,false,train
holtbr01,2017,AL,OF,11,9,243,16,2,0,0,false,train
carreez01,2015,AL,OF,81,44,1370,97,1,2,0,false,train
alberha01,2019,AL,2B,90,66,1837,119,169,3,59,false,train
calhoko01,2013,AL,OF,54,45,1262,108,4,6,3,false,train
walkene01,2018,AL,OF,16,12,327,18,2,1,0,false,train
iannech01,2013,AL,C,113,102,2765,725,51,5,6,false,train
stoudle01,2023,NL,P,4,2,31,0,1,0,0,false,test
aguilje01,2019,NL,1B,60,52,1396,405,35,4,38,false,train
stewadj01,2021,AL,OF,72,65,1590,111,2,4,0,false,train
kimkw01,2020,NL,P,8,7,117,1,3,0,0,false,train
kelake01,2021,NL,P,12,0,32,1,0,0,0,false,train
ladenty01,2016,AL,OF,2,0,4,0,0,0,0,false,train
mendida01,2022,AL,2B,6,4,114,8,9,0,3,false,train
boxbebr01,2015,AL,P,69,0,189,1,6,2,0,false,train
johnsda07,2020,AL,OF,5,4,99,2,0,0,0,false,train
martimi02,2017,AL,3B,9,0,60,0,3,0,0,false,train
tayloty01,2022,NL,OF,117,103,2812,234,5,0,3,false,train
freelky01,2020,NL,P,13,13,212,3,11,1,1,false,train
vottojo01,2015,NL,1B,156,156,4132,1212,139,9,122,false,train
escobal02,2014,AL,SS,162,162,4301,213,440,16,91,false,train
manaese01,2022,NL,P,30,28,474,5,5,0,0,false,train
brasiry01,2013,AL,P,7,0,27,0,1,0,0,false,train
walketa01,2014,AL,P,8,5,114,3,7,0,1,false,train
feddeer01,2021,NL,P,29,27,400,12,19,0,0,false,train
mccutan01,2021,NL,OF,135,131,3297,189,4,4,0,false,train
sengako01,2023,NL,P,29,29,499,14,8,1,1,false,test
leakemi01,2019,NL,P,10,10,180,9,8,0,2,false,train
jamesjo02,2021,AL,P,5,0,15,0,0,0,0,false,train
middlke01,2021,AL,P,32,1,93,0,1,0,0,false,train
beckhti01,2015,AL,3B,1,1,27,2,2,0,0,false,train
harvema01,2016,NL,P,17,17,278,5,17,1,2,false,train
triggan01,2016,AL,P,24,6,169,0,5,0,0,false,train
saundmi01,2013,AL,OF,126,109,2995,255,7,1,2,false,train
cedenxa01,2019,NL,P,5,0,6,0,1,0,0,false,train
arciaor01,2022,NL,3B,4,4,96,2,5,1,0,false,train
edmanto01,2021,NL,OF,41,35,853,63,1,2,0,false,train
casalcu01,2014,AL,C,29,22,622,212,11,1,0,false,train
farrelu01,2019,AL,P,9,1,40,0,1,0,0,false,train
grayso01,2015,AL,P,31,31,624,37,23,0,1,false,train
chafian01,2021,AL,P,28,0,88,0,4,0,0,false,train
devench02,2017,AL,P,62,0,242,9,9,0,2,false,train
pachejo01,2013,NL,OF,1,0,3,0,0,0,0,false,train
whitlko01,2020,NL,P,4,0,14,0,1,0,0,false,train
forsylo01,2013,NL,SS,11,9,237,15,34,2,4,false,train
desmoia01,2019,NL,P,1,0,3,0,0,0,0,false,train
realmjt01,2019,NL,1B,4,2,63,17,2,0,2,false,train
dubonma01,2019,NL,SS,10,7,183,7,19,1,1,false,train
despaod01,2018,NL,P,11,1,61,1,7,0,0,false,train
perdolu02,2016,NL,P,35,20,440,12,18,3,1,false,train
plaweke01,2019,AL,C,57,46,1254,418,19,2,2,false,train
adamsla01,2017,NL,OF,41,13,516,48,1,2,0,false,train
perezsa02,2020,AL,1B,3,1,45,15,0,0,4,false,train
lazora01,2015,NL,P,7,0,17,0,0,0,0,false,train
reinhja01,2018,NL,3B,4,1,53,3,3,0,0,false,train
siscoch01,2021,AL,C,21,19,479,161,11,0,0,false,train
segedro01,2017,NL,3B,5,1,45,1,1,0,0,false,train
gallayo01,2014,NL,P,32,32,577,14,26,0,2,false,train
hammeja01,2015,NL,P,31,31,512,8,23,2,1,false,train
rosared01,2016,AL,OF,89,81,2266,176,10,4,0,false,train
busenal01,2017,AL,P,28,0,95,0,2,1,0,false,train
indiajo01,2023,NL,2B,104,103,2680,162,219,9,62,false,test
wendljo01,2020,AL,3B,28,18,483,17,40,4,5,false,train
goinsry01,2015,AL,OF,4,2,60,2,0,1,0,false,train
goodrni01,2021,AL,1B,1,0,0,0,0,0,0,false,train
ryanbr01,2014,AL,SS,25,19,528,18,44,3,7,false,train
oltmi01,2015,AL,3B,20,20,489,17,21,4,1,false,train
davisjd01,2022,NL,OF,2,0,6,0,0,0,0,false,train
riverem01,2022,NL,1B,4,3,78,15,2,0,0,false,train
fulmemi01,2022,AL,P,67,0,191,1,5,0,1,false,train
reyespa01,2019,NL,3B,2,1,30,1,5,1,0,false,train
valenda01,2014,AL,3B,66,57,1468,35,113,4,10,false,train
stewabr01,2019,NL,P,3,0,12,0,1,0,0,false,train
villach01,2018,NL,1B,3,1,42,15,1,0,3,false,train
escobyu01,2017,AL,3B,87,87,2266,54,126,12,12,false,train
lorenmi01,2021,NL,P,27,0,87,4,5,0,1,false,train
wynnsau01,2018,AL,C,41,33,901,257,26,1,3,false,train
claibpr01,2014,AL,P,18,0,63,0,3,0,0,false,train
